fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-19520,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-20032,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-20544,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-21056,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-21568,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-22080,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-22592,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-23104,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-23616,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-24128,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-24640,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-25152,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-25664,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-26176,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-26688,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-27200,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-27712,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-28224,0,0,0,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-28736,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-29248,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-29760,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-30272,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-30784,0,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-31296,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-31808,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-32320,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-32832,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-33344,1,1,0,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-33856,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-34368,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-34880,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-35392,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-35904,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-36416,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-36928,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-37440,1,1,0,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-37952,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-38464,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-38976,1,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-39488,1,0,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-40000,1,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-40512,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-41024,1,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-41536,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-42048,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-42560,0,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-43072,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-43584,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-44096,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-44608,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-45120,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-45632,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-46144,1,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-46656,1,0,0,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-47168,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-47680,0,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-48192,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-48704,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-49216,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-49728,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-50240,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-50752,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-51264,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-51776,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-52288,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-52800,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-53312,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-53824,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-54336,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-54848,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-55360,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-55872,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-56384,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-56896,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-57408,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-57920,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-58432,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-58944,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-59456,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-59968,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-60480,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-60992,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-61504,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-62016,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-62528,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-63040,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-63552,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-64064,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-64576,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-65088,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-65600,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-66112,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-66624,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-67136,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-67648,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-68160,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-68672,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-69184,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-69696,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-70208,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-70720,0,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-71232,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-71744,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-72256,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-72768,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-73280,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-73792,1,0,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-74304,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-74816,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-75328,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_154560-75840,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-14400,1,0,0,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-14912,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-15424,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-15936,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-16448,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-16960,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-17472,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-17984,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-18496,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-19008,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-19520,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-20032,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-20544,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-21056,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-21568,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-22080,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-22592,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-23104,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-23616,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-24128,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-24640,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-25152,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-25664,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-26176,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-26688,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-27200,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-27712,0,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-28224,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-28736,0,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-29248,0,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-29760,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-30272,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-30784,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-31296,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-31808,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-32320,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-32832,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-33344,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-33856,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-34368,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-34880,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-35392,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-35904,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-36416,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-36928,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-37440,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-37952,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-38464,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-38976,0,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-39488,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-40000,1,1,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-40512,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-41024,0,0,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-41536,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-42048,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-42560,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-43072,1,0,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-43584,1,1,0,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-44096,1,1,0,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-44608,1,0,0,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-45120,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-45632,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-46144,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-46656,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-47168,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-47680,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-48192,1,0,0,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-48704,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-49216,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-49728,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-50240,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-50752,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-51264,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-51776,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-52288,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-52800,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-53312,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-53824,0,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-54336,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-54848,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-55360,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-55872,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-56384,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-56896,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-57408,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-57920,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-58432,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-58944,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-59456,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-59968,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-60480,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-60992,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-61504,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-62016,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-62528,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-63040,1,1,0,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-63552,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-64064,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-64576,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-65088,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-65600,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-66112,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-66624,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-67136,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-67648,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-68160,0,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-68672,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-69184,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-69696,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-70208,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-70720,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-71232,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-71744,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-72256,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-72768,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-73280,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-73792,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-74304,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-74816,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-75328,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155072-75840,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-14912,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-15424,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-15936,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-16448,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-16960,0,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-17472,1,0,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-17984,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-18496,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-19008,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-19520,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-20032,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-20544,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-21056,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-21568,0,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-22080,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-22592,1,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-23104,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-23616,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-24128,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-24640,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-25152,1,1,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-25664,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-26176,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-26688,0,1,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-27200,1,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-27712,0,0,1,1,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-28224,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-28736,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-29248,0,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-29760,0,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-30272,1,1,0,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-30784,1,1,1,0,0,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-31296,1,1,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-31808,1,0,1,1,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-32320,1,0,1,0,1,0,1
/data/sample_dataset/Camelyon16/tumor_102/HR/tumor_102_155584-32832,1,0,0,1,1,0,1
